shot_id,rally_id,shot_nbr,shot_type_orig,shot_type,player_id,entry_ts,btt_before,btt_after,loc_x,loc_y,next_loc_x,next_loc_y,cst_model_id,whtb_model_id,maint_dtm,maint_app,create_dtm,create_app
S8958,R842,11,D,,P23,2022-08-07 23:02:16.065697,0.4764,0.2873,3.61,6.44,11.38,9.59,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-08 03:10:57.272270+00:00,postgres
S8959,R842,12,D,,P26,2022-08-07 23:02:17.956705,0.2873,0.4115,11.38,9.59,5.75,9.65,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-08 03:10:57.273244+00:00,postgres
S8960,R842,13,D,,P24,2022-08-07 23:02:20.449999,0.4115,0.3577,5.75,9.65,3.47,6.82,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-08 03:10:57.274217+00:00,postgres
S8950,R842,3,tsDrp,,P24,2022-08-07 23:01:57.275755,0.5349,0.3650,14.32,26.85,20.62,9.01,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-08 03:10:57.263973+00:00,postgres
S8961,R842,14,D,,P25,2022-08-07 23:02:22.682110,0.3577,0.3809,3.47,6.82,6.55,9.36,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-08 03:10:57.275179+00:00,postgres
S8963,R842,16,D,,P25,2022-08-07 23:02:26.833672,0.2699,0.5288,0.80,9.01,3.88,8.05,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-08 03:10:57.277111+00:00,postgres
S9003,R846,4,D,,P23,2022-08-07 23:04:54.290611,0.4857,0.4146,1.47,9.07,10.71,9.45,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-08 03:10:57.317659+00:00,postgres
S11215,R1060,7,O,HB,P2,2022-08-21 19:26:15.061585,0.1556,0.1794,16.95,7.36,12.65,9.73,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-22 01:14:33.549914+00:00,postgres
S11224,R1061,8,O,tzRep,P28,2022-08-21 19:26:46.634415,0.1181,0.0198,12.09,9.05,7.22,7.13,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-22 01:14:33.559824+00:00,postgres
S11238,R1063,12,O,SP,P28,2022-08-21 19:27:40.841828,0.3299,0.1132,5.52,8.60,7.56,6.68,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-22 01:14:33.575084+00:00,postgres
S25691,R2638,6,D,,P72,2022-11-21 13:49:08.226212,0.3575,0.3913,2.60,6.45,2.60,8.50,,MOD_3,2022-11-22 20:43:46.226840+00:00,aspancake,2022-11-21 19:35:30.081186+00:00,aspancake
S25692,R2638,7,D,,P71,2022-11-21 13:49:09.825335,0.3913,0.3155,2.60,8.50,7.58,7.62,,MOD_3,2022-11-22 20:43:46.226840+00:00,aspancake,2022-11-21 19:35:30.170335+00:00,aspancake
S25693,R2638,8,D,,P8,2022-11-21 13:49:11.116612,0.3155,0.3805,7.58,7.62,4.21,6.45,,MOD_3,2022-11-22 20:43:46.226840+00:00,aspancake,2022-11-21 19:35:30.246598+00:00,aspancake
S9018,R847,7,D,,P24,2022-08-07 23:05:49.230759,0.1428,0.3879,12.85,10.38,22.49,7.99,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-08 03:10:57.332164+00:00,postgres
S9019,R847,8,D,,P25,2022-08-07 23:05:51.609760,0.3879,0.2206,22.49,7.99,18.47,8.48,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-08 03:10:57.333270+00:00,postgres
S9029,R849,4,D,,P26,2022-08-07 23:06:46.712200,0.4177,0.3212,10.97,7.99,18.87,8.34,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-08 03:10:57.343897+00:00,postgres
S9031,R849,6,D,,P26,2022-08-07 23:06:50.472638,0.2489,0.3271,19.54,6.82,19.41,7.32,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-08 03:10:57.345829+00:00,postgres
S9033,R849,8,D,,P25,2022-08-07 23:06:54.448900,0.2876,0.3414,9.90,9.30,8.30,9.36,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-08 03:10:57.348064+00:00,postgres
S9055,R852,6,D,,P29,2022-08-14 20:13:39.517730,0.5733,0.2032,19.33,6.97,2.93,5.55,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.003931+00:00,postgres
S9056,R852,7,D,,P27,2022-08-14 20:13:40.488541,0.2032,0.2418,2.93,5.55,16.62,8.13,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.004984+00:00,postgres
S11241,R1063,15,O,U,P2,2022-08-21 19:27:43.674210,0.0840,0.0891,16.61,7.47,5.98,8.94,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-22 01:14:33.578586+00:00,postgres
S11243,R1063,17,O,tzRep,P2,2022-08-21 19:27:45.595811,0.0997,0.5468,2.47,7.58,17.63,7.13,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-22 01:14:33.580601+00:00,postgres
S11254,R1065,6,O,tzRep,P1,2022-08-29 18:10:19.690148,0.5833,0.4448,5.17,6.61,15.27,21.07,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-29 22:54:30.056153+00:00,postgres
S9086,R857,6,D,,P28,2022-08-14 20:15:31.046728,0.3011,0.3195,17.65,6.20,16.87,5.03,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.041025+00:00,postgres
S13915,R1377,12,D,,P38,2022-09-11 15:24:56.794700,0.3694,0.3988,19.88,5.71,14.16,8.12,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-09-11 19:28:43.600625+00:00,postgres
S25707,R2640,4,D,,P8,2022-11-21 13:52:55.187554,0.5407,0.2725,12.13,0.29,13.59,8.21,,MOD_3,2022-11-22 20:43:46.226840+00:00,aspancake,2022-11-21 19:35:31.427091+00:00,aspancake
S25713,R2641,4,D,,P72,2022-11-21 13:53:13.505174,0.3631,0.3746,4.07,6.60,4.36,8.06,,MOD_3,2022-11-22 20:43:46.226840+00:00,aspancake,2022-11-21 19:35:31.954832+00:00,aspancake
S25714,R2641,5,D,,P71,2022-11-21 13:53:15.036412,0.3746,0.3057,4.36,8.06,2.45,6.45,,MOD_3,2022-11-22 20:43:46.226840+00:00,aspancake,2022-11-21 19:35:32.031591+00:00,aspancake
S9088,R857,8,D,,P28,2022-08-14 20:15:34.151448,0.4749,0.4109,16.23,6.07,17.91,6.97,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.043114+00:00,postgres
S9089,R857,9,D,,P29,2022-08-14 20:15:35.744885,0.4109,0.3190,17.91,6.97,19.20,5.03,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.044195+00:00,postgres
S9100,R858,7,D,,P27,2022-08-14 20:17:01.498921,0.2699,0.2056,3.97,5.03,3.32,7.36,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.057080+00:00,postgres
S9111,R860,4,D,,P27,2022-08-14 20:17:52.792087,0.5088,0.3115,1.77,2.97,4.35,7.49,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.070074+00:00,postgres
S9112,R860,5,D,,P16,2022-08-14 20:17:54.087584,0.3115,0.4317,4.35,7.49,18.16,5.42,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.071137+00:00,postgres
S9113,R860,6,D,,P28,2022-08-14 20:17:55.743298,0.4317,0.3421,18.16,5.42,18.55,6.71,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.072224+00:00,postgres
S9119,R860,12,D,,P28,2022-08-14 20:18:02.592810,0.2056,0.3080,18.94,5.03,18.81,5.68,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.078747+00:00,postgres
S9120,R860,13,D,,P29,2022-08-14 20:18:03.877828,0.3080,0.3653,18.81,5.68,9.26,5.16,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.079801+00:00,postgres
S9121,R860,14,D,,P28,2022-08-14 20:18:05.334503,0.3653,0.2859,9.26,5.16,6.81,6.32,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.080863+00:00,postgres
S9123,R860,16,D,,P28,2022-08-14 20:18:07.676600,0.2541,0.2983,7.06,5.81,1.64,7.62,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.082939+00:00,postgres
S9124,R860,17,D,,P16,2022-08-14 20:18:08.932397,0.2983,0.4270,1.64,7.62,0.87,6.71,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.084001+00:00,postgres
S9125,R860,18,D,,P27,2022-08-14 20:18:10.573978,0.4270,0.1925,0.87,6.71,17.26,6.84,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.085046+00:00,postgres
S11255,R1065,7,O,tzApp,P30,2022-08-29 18:10:21.143920,0.4448,0.3988,15.27,21.07,11.28,6.23,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-29 22:54:30.057496+00:00,postgres
S11258,R1065,10,O,tzRep,P1,2022-08-29 18:10:25.323724,0.4734,0.6379,9.16,6.23,18.02,17.96,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-29 22:54:30.060884+00:00,postgres
S11260,R1065,12,O,tzRep,P1,2022-08-29 18:10:28.548331,0.3983,0.1678,8.67,6.61,16.40,12.10,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-29 22:54:30.063030+00:00,postgres
S26204,R2687,4,O,tzRep,P72,2022-11-21 12:52:56.008840,0.2003,0.1131,4.45,6.86,4.58,10.69,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,aspancake,2022-11-21 19:43:20.597528+00:00,aspancake
S11261,R1065,13,O,tzApp,P30,2022-08-29 18:10:29.403340,0.1678,0.1093,16.40,12.10,4.68,6.73,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-29 22:54:30.064117+00:00,postgres
S11265,R1065,17,O,Res,P30,2022-08-29 18:10:32.163950,0.0571,0.2041,8.17,13.84,12.66,6.23,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-29 22:54:30.068697+00:00,postgres
S11293,R1069,6,O,tzRep,P1,2022-08-29 18:12:07.178389,0.3600,0.4387,6.17,5.86,19.27,22.82,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-29 22:54:30.102216+00:00,postgres
S11295,R1069,8,O,tzRep,P31,2022-08-29 18:12:10.196899,0.5022,0.5231,9.41,6.11,17.89,22.69,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-29 22:54:30.104429+00:00,postgres
S11298,R1069,11,O,tzApp,P30,2022-08-29 18:12:14.311836,0.3413,0.3752,15.03,21.82,14.15,6.61,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-29 22:54:30.108497+00:00,postgres
S25715,R2641,6,D,,P72,2022-11-21 13:53:16.287789,0.3057,0.3626,2.45,6.45,4.36,8.06,,MOD_3,2022-11-22 20:43:46.226840+00:00,aspancake,2022-11-21 19:35:32.106336+00:00,aspancake
S25716,R2641,7,D,,P71,2022-11-21 13:53:17.770217,0.3626,0.2649,4.36,8.06,18.28,7.48,,MOD_3,2022-11-22 20:43:46.226840+00:00,aspancake,2022-11-21 19:35:32.179327+00:00,aspancake
S25717,R2641,8,D,,P8,2022-11-21 13:53:18.855526,0.2649,0.3049,18.28,7.48,7.29,7.48,,MOD_3,2022-11-22 20:43:46.226840+00:00,aspancake,2022-11-21 19:35:32.251103+00:00,aspancake
S25718,R2641,9,D,,P71,2022-11-21 13:53:20.103687,0.3049,0.3660,7.29,7.48,18.87,6.89,,MOD_3,2022-11-22 20:43:46.226840+00:00,aspancake,2022-11-21 19:35:32.329835+00:00,aspancake
S9265,R877,6,D,,P28,2022-08-14 20:26:10.806305,0.2959,0.3419,17.26,4.65,18.55,9.04,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.240397+00:00,postgres
S9145,R862,8,D,,P28,2022-08-14 20:19:09.198774,0.3197,0.5903,18.29,6.45,19.97,7.87,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.107108+00:00,postgres
S9147,R862,10,D,,P28,2022-08-14 20:19:13.301572,0.5372,0.1523,12.87,4.78,17.78,7.74,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.109190+00:00,postgres
S9148,R862,11,D,,P29,2022-08-14 20:19:14.119935,0.1523,0.2312,17.78,7.74,16.10,5.29,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.110216+00:00,postgres
S9200,R867,3,tsDrp,,P28,2022-08-14 20:22:25.489848,0.5760,0.3217,12.36,18.59,6.93,8.91,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.167802+00:00,postgres
S9150,R862,13,D,,P29,2022-08-14 20:19:16.621561,0.3621,0.7000,18.94,7.87,20.88,6.20,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.112272+00:00,postgres
S9190,R865,10,D,,P16,2022-08-14 20:21:41.968924,0.3581,0.5626,2.93,7.36,-4.30,7.36,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.156664+00:00,postgres
S9216,R869,6,D,,P29,2022-08-14 20:23:16.281893,0.2721,0.3010,10.16,7.62,18.16,6.32,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.185699+00:00,postgres
S9217,R869,7,D,,P28,2022-08-14 20:23:17.545673,0.3010,0.5220,18.16,6.32,19.46,7.74,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.186739+00:00,postgres
S9220,R869,10,D,,P29,2022-08-14 20:23:21.927761,0.3087,0.1986,15.97,9.29,5.90,6.20,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.189834+00:00,postgres
S9230,R870,5,D,,P29,2022-08-14 20:23:48.227811,0.3084,0.2522,16.62,7.74,4.09,6.71,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.200740+00:00,postgres
S11300,R1069,13,O,tzApp,P30,2022-08-29 18:12:16.775969,0.3093,0.4124,10.66,21.95,12.03,7.23,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-29 22:54:30.110649+00:00,postgres
S11304,R1069,17,O,tzApp,P30,2022-08-29 18:12:22.971717,0.5419,0.5876,14.15,21.82,18.39,6.23,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-29 22:54:30.114890+00:00,postgres
S11305,R1069,18,O,tzRep,P31,2022-08-29 18:12:24.734283,0.5876,0.6736,18.39,6.23,19.02,8.73,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-29 22:54:30.116016+00:00,postgres
S11341,R1073,4,O,Res,P30,2022-08-29 18:15:00.592601,0.5061,0.6758,16.02,7.73,20.51,6.98,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-29 22:54:30.163546+00:00,postgres
S11345,R1073,8,O,SP,P30,2022-08-29 18:15:07.588598,0.6838,0.1856,17.39,8.11,4.05,7.86,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-29 22:54:30.167717+00:00,postgres
S25741,R2643,6,D,,P53,2022-11-21 13:54:15.243165,0.2210,0.3076,13.15,6.74,5.09,5.42,,MOD_3,2022-11-22 20:43:46.226840+00:00,aspancake,2022-11-21 19:35:34.227411+00:00,aspancake
S25742,R2643,7,D,,P72,2022-11-21 13:54:16.502206,0.3076,0.3098,5.09,5.42,6.26,7.62,,MOD_3,2022-11-22 20:43:46.226840+00:00,aspancake,2022-11-21 19:35:34.304330+00:00,aspancake
S9267,R877,8,D,,P28,2022-08-14 20:26:13.439987,0.2954,0.3190,6.81,5.42,1.77,7.62,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.242398+00:00,postgres
S9269,R877,10,D,,P28,2022-08-14 20:26:16.184466,0.3553,0.2491,15.97,5.81,7.58,8.91,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.244680+00:00,postgres
S9270,R877,11,D,,P29,2022-08-14 20:26:17.292792,0.2491,0.3213,7.58,8.91,18.68,5.29,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.245782+00:00,postgres
S9271,R877,12,D,,P28,2022-08-14 20:26:18.617539,0.3213,0.5217,18.68,5.29,11.32,8.13,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.246796+00:00,postgres
S9283,R879,5,D,,P28,2022-08-14 20:27:14.967858,0.4497,0.2801,15.20,8.00,9.39,7.62,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.259898+00:00,postgres
S9292,R880,4,D,,P29,2022-08-14 20:27:47.521711,0.3904,0.2985,17.52,8.00,17.52,7.74,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.269371+00:00,postgres
S9293,R880,5,D,,P28,2022-08-14 20:27:48.778073,0.2985,0.3371,17.52,7.74,14.81,8.52,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.270673+00:00,postgres
S9295,R880,7,D,,P28,2022-08-14 20:27:51.576408,0.3552,0.3388,11.32,6.07,18.81,8.00,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.272914+00:00,postgres
S9296,R880,8,D,,P29,2022-08-14 20:27:52.953492,0.3388,0.3345,18.81,8.00,17.91,6.45,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.273926+00:00,postgres
S9297,R880,9,D,,P28,2022-08-14 20:27:54.317921,0.3345,0.2912,17.91,6.45,16.87,7.36,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.274962+00:00,postgres
S11368,R1078,4,O,tzRep,P30,2022-08-29 18:18:06.960145,0.1822,0.4837,5.17,8.11,3.68,18.33,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-29 22:54:30.194481+00:00,postgres
S11374,R1079,5,O,tzApp,P2,2022-08-29 18:18:27.272241,0.1634,0.0438,14.78,11.47,3.93,5.99,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-29 22:54:30.201254+00:00,postgres
S11387,R1080,9,O,SP,P2,2022-08-29 18:18:57.839181,0.6798,0.0713,18.64,7.23,4.18,5.99,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-29 22:54:30.215231+00:00,postgres
S11389,R1080,11,O,U,P2,2022-08-29 18:18:59.155122,0.0821,0.1072,16.77,8.35,14.90,7.11,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-29 22:54:30.217293+00:00,postgres
S25763,R2646,4,D,,P53,2022-11-21 13:55:20.244964,0.3543,0.2574,7.88,7.33,16.53,6.89,,MOD_3,2022-11-22 20:43:46.226840+00:00,aspancake,2022-11-21 19:35:36.150165+00:00,aspancake
S25764,R2646,5,D,,P8,2022-11-21 13:55:21.299679,0.2574,0.4375,16.53,6.89,17.84,8.50,,MOD_3,2022-11-22 20:43:46.226840+00:00,aspancake,2022-11-21 19:35:36.222587+00:00,aspancake
S25765,R2646,6,D,,P53,2022-11-21 13:55:23.086706,0.4375,0.2518,17.84,8.50,5.68,7.48,,MOD_3,2022-11-22 20:43:46.226840+00:00,aspancake,2022-11-21 19:35:36.298622+00:00,aspancake
S25773,R2647,6,D,,P53,2022-11-21 13:55:46.171771,0.2009,0.2111,14.77,7.92,5.38,6.45,,MOD_3,2022-11-22 20:43:46.226840+00:00,aspancake,2022-11-21 19:35:36.975122+00:00,aspancake
S9328,R881,29,D,,P29,2022-08-14 20:28:43.799375,0.3265,0.3570,8.23,5.81,5.39,6.45,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.307451+00:00,postgres
S9330,R881,31,D,,P16,2022-08-14 20:28:46.426034,0.2779,0.3547,3.06,4.65,18.04,6.07,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.309448+00:00,postgres
S9333,R881,34,D,,P27,2022-08-14 20:28:50.647896,0.3291,0.2749,2.68,4.26,18.55,5.16,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.312492+00:00,postgres
S9353,R882,7,D,,P29,2022-08-14 20:29:31.380311,0.3209,,17.91,8.00,,,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.335479+00:00,postgres
S9345,R881,46,D,,P28,2022-08-14 20:29:00.879787,0.3093,0.2775,17.13,8.13,13.65,8.39,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.326791+00:00,postgres
S9357,R883,4,D,,P29,2022-08-14 20:29:55.464288,0.3499,0.4006,10.42,8.13,18.55,5.94,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.340009+00:00,postgres
S9358,R883,5,D,,P28,2022-08-14 20:29:57.026834,0.4006,0.3549,18.55,5.94,9.52,8.00,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.341026+00:00,postgres
S11391,R1080,13,O,Res,P30,2022-08-29 18:19:00.571027,0.0924,0.1533,3.68,8.60,8.79,6.73,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-29 22:54:30.219374+00:00,postgres
S9359,R883,6,D,,P29,2022-08-14 20:29:58.452375,0.3549,0.5866,9.52,8.00,-2.75,5.29,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.342043+00:00,postgres
S9364,R884,4,D,,P29,2022-08-14 20:30:47.135303,0.3575,0.3987,10.03,8.52,18.29,6.07,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.347547+00:00,postgres
S9365,R884,5,D,,P28,2022-08-14 20:30:48.692143,0.3987,0.4525,18.29,6.07,10.55,8.52,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.348736+00:00,postgres
S9368,R884,8,D,,P16,2022-08-14 20:30:53.583058,0.4522,0.4681,1.26,8.13,0.74,6.07,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.351981+00:00,postgres
S9370,R884,10,D,,P16,2022-08-14 20:30:56.911659,0.4011,0.4884,2.29,8.65,1.26,6.45,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.353983+00:00,postgres
S11406,R1081,12,O,SP,P1,2022-08-29 18:19:35.322126,0.2034,0.0855,14.40,6.98,2.31,9.85,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-29 22:54:30.235295+00:00,postgres
S11421,R1083,4,O,tzRep,P1,2022-08-29 18:20:41.576284,0.1960,0.4101,13.15,6.48,6.05,19.70,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-29 22:54:30.251662+00:00,postgres
S11465,R1087,11,O,tzRep,P31,2022-08-29 18:22:43.785331,0.2453,0.1424,16.77,8.73,3.43,10.85,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-29 22:54:30.298648+00:00,postgres
S9324,R881,25,D,,P29,2022-08-14 20:28:40.202567,0.4531,0.1690,18.42,4.26,16.36,7.10,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.303434+00:00,postgres
S11475,R1089,4,O,tzRep,P31,2022-08-29 18:23:26.871560,0.4410,0.3917,14.40,6.36,19.02,15.34,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-29 22:54:30.309454+00:00,postgres
S11477,R1089,6,O,tzRep,P1,2022-08-29 18:23:29.710483,0.4662,0.2026,0.81,6.61,14.28,12.35,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-29 22:54:30.311422+00:00,postgres
S11478,R1089,7,O,tzApp,P2,2022-08-29 18:23:30.640609,0.2026,0.2996,14.28,12.35,13.90,5.99,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-29 22:54:30.312399+00:00,postgres
S11481,R1089,10,O,SP,P31,2022-08-29 18:23:34.251718,0.3923,0.0785,15.90,5.74,6.17,8.98,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-29 22:54:30.315352+00:00,postgres
S11483,R1089,12,O,Res,P31,2022-08-29 18:23:35.667858,0.1213,0.1750,16.40,5.24,11.41,8.23,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-29 22:54:30.317481+00:00,postgres
S9401,R888,8,D,,P16,2022-08-14 20:32:52.578648,0.3444,0.3498,12.87,7.87,19.33,6.32,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.387376+00:00,postgres
S9403,R888,10,D,,P16,2022-08-14 20:32:55.475860,0.3755,0.5607,18.55,8.91,2.55,0.90,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.389386+00:00,postgres
S9405,R888,12,D,,P29,2022-08-14 20:32:59.480284,0.5340,0.3659,1.13,8.00,12.36,7.62,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.391388+00:00,postgres
S9410,R888,17,D,,P27,2022-08-14 20:33:03.888042,0.1464,0.3886,4.09,6.20,2.42,8.00,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.396990+00:00,postgres
S9414,R888,21,D,,P28,2022-08-14 20:33:07.272403,0.0985,0.4258,4.74,5.55,2.42,8.91,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.401121+00:00,postgres
S9432,R890,12,D,,P27,2022-08-14 20:34:01.024645,0.3106,0.2984,3.32,5.55,0.09,8.78,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.421655+00:00,postgres
S9434,R890,14,D,,P28,2022-08-14 20:34:04.020862,0.4598,0.3528,6.81,6.32,0.35,7.62,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.423652+00:00,postgres
S9436,R890,16,D,,P28,2022-08-14 20:34:06.689043,0.2960,0.2260,4.61,5.55,1.64,8.65,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.425614+00:00,postgres
S9438,R890,18,D,,P28,2022-08-14 20:34:09.482832,0.4647,0.3063,18.16,5.94,12.87,8.13,,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.427679+00:00,postgres
