rally_id,match_id,game_id,rally_nbr,srv_team_id,srv_player_id,rtrn_team_id,rtrn_player_id,ts_player_id,ts_type,w_team_id,to_ind,to_team_id,rally_len,srv_switch_ind,rtrn_switch_ind,srv_team_flipped_ind,rtrn_team_flipped_ind,ending_type,ending_player_id,lob_cnt,dink_cnt,maint_dtm,maint_app,create_dtm,create_app
R1519,M19,G31,56,T28,P42,T29,P44,P43,Drive,T28,N,N/A,8.0,N,N,N,N,Unforced Error,P45,0,3,2022-09-23 03:01:15.925397+00:00,postgres,2022-09-23 03:01:15.925397+00:00,postgres
R1472,M19,G31,9,T28,P42,T29,P44,P42,Drop,T28,N,N/A,7.0,N,N,Y,Y,Winner,P42,0,0,2022-09-23 03:01:15.491085+00:00,postgres,2022-09-23 03:01:15.491085+00:00,postgres
R2423,M29,G52,24,T13,P23,T5,P8,P24,Drop,T5,N,N/A,17.0,N,N,N,N,Error,P24,0,12,2022-11-07 04:13:00.994460+00:00,aspancake,2022-11-07 04:13:00.994460+00:00,aspancake
R1520,M20,G32,1,T30,P46,T31,P48,P47,Drop,T30,N,N/A,6.0,N,N,N,N,Unforced Error,P28,0,1,2022-09-23 03:03:50.068719+00:00,postgres,2022-09-23 03:03:50.068719+00:00,postgres
R1521,M20,G32,2,T30,P46,T31,P28,P46,Drop,T30,N,N/A,12.0,Y,N,Y,N,Unforced Error,P28,0,4,2022-09-23 03:03:50.104377+00:00,postgres,2022-09-23 03:03:50.104377+00:00,postgres
R1522,M20,G32,3,T30,P46,T31,P48,P46,Drop,T31,N,N/A,7.0,N,N,N,N,Other,N/A,0,0,2022-09-23 03:03:50.126022+00:00,postgres,2022-09-23 03:03:50.126022+00:00,postgres
R1523,M20,G32,4,T31,P48,T30,P46,P28,Drive,T31,N,N/A,15.0,N,N,N,N,Winner,P28,0,5,2022-09-23 03:03:50.139053+00:00,postgres,2022-09-23 03:03:50.139053+00:00,postgres
R1524,M20,G32,5,T31,P48,T30,P47,P28,Drive,T31,N,N/A,11.0,Y,N,Y,N,Winner,P48,0,4,2022-09-23 03:03:50.165019+00:00,postgres,2022-09-23 03:03:50.165019+00:00,postgres
R1525,M20,G32,6,T31,P48,T30,P46,P28,Drive,T30,N,N/A,7.0,N,N,N,N,Other,N/A,0,0,2022-09-23 03:03:50.184756+00:00,postgres,2022-09-23 03:03:50.184756+00:00,postgres
R1526,M20,G32,7,T31,P28,T30,P47,P28,Drive,T31,N,N/A,8.0,N,N,N,N,Unforced Error,N/A,0,3,2022-09-23 03:03:50.197231+00:00,postgres,2022-09-23 03:03:50.197231+00:00,postgres
R1527,M20,G32,8,T31,P28,T30,P46,P28,Drive,T31,N,N/A,4.0,Y,N,Y,N,Unforced Error,P47,0,0,2022-09-23 03:03:50.211617+00:00,postgres,2022-09-23 03:03:50.211617+00:00,postgres
R1528,M20,G32,9,T31,P28,T30,P47,P28,Drive,T31,N,N/A,10.0,N,N,N,N,Other,N/A,0,2,2022-09-23 03:03:50.219943+00:00,postgres,2022-09-23 03:03:50.219943+00:00,postgres
R1529,M20,G32,10,T31,P28,T30,P46,P28,Drive,T30,N,N/A,7.0,Y,N,Y,N,Other,N/A,0,0,2022-09-23 03:03:50.237995+00:00,postgres,2022-09-23 03:03:50.237995+00:00,postgres
R1530,M20,G32,11,T30,P46,T31,P28,P46,Drop,T31,N,N/A,12.0,N,Y,N,Y,Winner,P28,0,0,2022-09-23 03:03:50.250799+00:00,postgres,2022-09-23 03:03:50.250799+00:00,postgres
R1531,M20,G32,12,T30,P47,T31,P48,P47,Drive,T30,N,N/A,4.0,N,Y,N,Y,Unforced Error,P48,0,0,2022-09-23 03:03:50.271514+00:00,postgres,2022-09-23 03:03:50.271514+00:00,postgres
R1532,M20,G32,13,T30,P47,T31,P28,P46,Drop,T31,N,N/A,6.0,Y,Y,Y,Y,Other,N/A,0,1,2022-09-23 03:03:50.279155+00:00,postgres,2022-09-23 03:03:50.279155+00:00,postgres
R1533,M20,G32,14,T31,P28,T30,P47,P48,Drive,T31,N,N/A,5.0,Y,Y,Y,Y,Winner,P28,0,0,2022-09-23 03:03:50.290059+00:00,postgres,2022-09-23 03:03:50.290059+00:00,postgres
R1534,M20,G32,15,T31,P28,T30,P46,P48,Drive,T31,N,N/A,10.0,N,Y,N,Y,Other,N/A,0,1,2022-09-23 03:03:50.299487+00:00,postgres,2022-09-23 03:03:50.299487+00:00,postgres
R1535,M20,G32,16,T31,P28,T30,P47,P48,Drive,T31,N,N/A,16.0,N,N,Y,Y,Other,N/A,0,4,2022-09-23 03:03:50.317405+00:00,postgres,2022-09-23 03:03:50.317405+00:00,postgres
R1536,M20,G32,17,T31,P28,T30,P46,P48,Drive,T30,N,N/A,5.0,N,N,N,Y,Other,N/A,0,0,2022-09-23 03:03:50.346048+00:00,postgres,2022-09-23 03:03:50.346048+00:00,postgres
R1537,M20,G32,18,T31,P48,T30,P47,P28,Drive,T31,N,N/A,4.0,N,N,N,Y,Unforced Error,P47,0,0,2022-09-23 03:03:50.356245+00:00,postgres,2022-09-23 03:03:50.356245+00:00,postgres
R1538,M20,G32,19,T31,P48,T30,P46,P28,Drive,T30,N,N/A,3.0,Y,Y,Y,Y,Unforced Error,P28,0,0,2022-09-23 03:03:50.363721+00:00,postgres,2022-09-23 03:03:50.363721+00:00,postgres
R1539,M20,G32,20,T30,P47,T31,P28,P47,Drop,T30,N,N/A,14.0,N,Y,Y,Y,Other,N/A,0,2,2022-09-23 03:03:50.370201+00:00,postgres,2022-09-23 03:03:50.370201+00:00,postgres
R1540,M20,G32,21,T30,P47,T31,P48,P47,Drive,T31,N,N/A,8.0,N,Y,N,Y,Winner,P48,0,0,2022-09-23 03:03:50.395728+00:00,postgres,2022-09-23 03:03:50.395728+00:00,postgres
R2424,M29,G52,25,T13,P24,T5,P9,P23,Drop,T13,N,N/A,12.0,N,N,N,N,Error,P9,0,5,2022-11-07 04:13:01.716718+00:00,aspancake,2022-11-07 04:13:01.716718+00:00,aspancake
R1542,M20,G32,23,T30,P46,T31,P48,P46,Drop,T31,N,N/A,11.0,Y,Y,Y,Y,Other,N/A,0,5,2022-09-23 03:03:50.415162+00:00,postgres,2022-09-23 03:03:50.415162+00:00,postgres
R1543,M20,G32,24,T31,P28,T30,P47,P28,Drop,T31,N,N/A,12.0,Y,N,Y,Y,Other,N/A,1,5,2022-09-23 03:03:50.435387+00:00,postgres,2022-09-23 03:03:50.435387+00:00,postgres
R1544,M20,G32,25,T31,P28,T30,P46,P28,Drop,T30,N,N/A,21.0,N,Y,N,Y,Other,N/A,0,8,2022-09-23 03:03:50.457088+00:00,postgres,2022-09-23 03:03:50.457088+00:00,postgres
R1545,M20,G32,26,T31,P48,T30,P47,P48,Drop,T31,N,N/A,18.0,N,Y,N,Y,Other,N/A,1,6,2022-09-23 03:03:50.494287+00:00,postgres,2022-09-23 03:03:50.494287+00:00,postgres
R1546,M20,G33,1,T31,P48,T30,P46,P48,Drive,T31,N,N/A,8.0,N,N,N,N,Other,N/A,0,1,2022-09-23 03:04:32.080503+00:00,postgres,2022-09-23 03:04:32.080503+00:00,postgres
R2425,M29,G52,26,T13,P24,T5,P8,P23,Drop,T13,N,N/A,8.0,Y,N,Y,N,Error,P9,0,0,2022-11-07 04:13:02.182902+00:00,aspancake,2022-11-07 04:13:02.182902+00:00,aspancake
R2427,M29,G52,28,T13,P24,T5,P9,P23,Drop,T13,N,N/A,10.0,N,N,N,N,Error,P9,0,5,2022-11-07 04:13:02.576053+00:00,aspancake,2022-11-07 04:13:02.576053+00:00,aspancake
R1548,M20,G33,3,T31,P48,T30,P46,P28,Drive,T31,N,N/A,4.0,N,N,N,N,Other,N/A,0,0,2022-09-23 03:04:32.125583+00:00,postgres,2022-09-23 03:04:32.125583+00:00,postgres
R1549,M20,G33,4,T31,P48,T30,P47,P28,Drive,T30,N,N/A,3.0,Y,N,Y,N,Unforced Error,P28,0,0,2022-09-23 03:04:32.133531+00:00,postgres,2022-09-23 03:04:32.133531+00:00,postgres
R1550,M20,G33,5,T30,P46,T31,P28,P47,Drive,T31,N,N/A,17.0,N,Y,N,Y,Other,N/A,1,0,2022-09-23 03:04:32.140514+00:00,postgres,2022-09-23 03:04:32.140514+00:00,postgres
R1901,M24,G40,7,T38,P60,T32,P50,P59,Drop,T38,N,N/A,10.0,Y,N,N,N,Error,P49,1,0,2022-10-16 19:23:54.487828+00:00,postgres,2022-10-16 19:23:54.487828+00:00,postgres
R1552,M20,G33,7,T31,P28,T30,P46,P48,Drop,T31,N,N/A,22.0,Y,N,Y,N,Other,N/A,0,13,2022-09-23 03:04:32.189454+00:00,postgres,2022-09-23 03:04:32.189454+00:00,postgres
R2428,M29,G52,29,T13,P24,T5,P8,P24,Drop,T5,N,N/A,6.0,Y,N,Y,N,Winner,P9,0,2,2022-11-07 04:13:03.005764+00:00,aspancake,2022-11-07 04:13:03.005764+00:00,aspancake
R1554,M20,G33,9,T31,P48,T30,P46,P28,Drop,T30,N,N/A,3.0,N,N,N,N,Unforced Error,P28,0,0,2022-09-23 03:04:32.235292+00:00,postgres,2022-09-23 03:04:32.235292+00:00,postgres
R1555,M20,G33,10,T30,P46,T31,P48,P47,Drop,T31,N,N/A,11.0,N,N,N,N,Unforced Error,P46,0,6,2022-09-23 03:04:32.241488+00:00,postgres,2022-09-23 03:04:32.241488+00:00,postgres
R1556,M20,G33,11,T30,P47,T31,P28,P47,Drop,T31,N,N/A,5.0,N,N,N,N,Other,N/A,0,0,2022-09-23 03:04:32.263407+00:00,postgres,2022-09-23 03:04:32.263407+00:00,postgres
R1557,M20,G33,12,T31,P48,T30,P46,P28,Drop,T30,N,N/A,3.0,N,N,N,N,Unforced Error,P28,0,0,2022-09-23 03:04:32.274239+00:00,postgres,2022-09-23 03:04:32.274239+00:00,postgres
R1558,M20,G33,13,T31,P28,T30,P47,P48,Drive,T31,N,N/A,4.0,N,N,N,N,Unforced Error,P46,0,0,2022-09-23 03:04:32.280222+00:00,postgres,2022-09-23 03:04:32.280222+00:00,postgres
R1559,M20,G33,14,T31,P28,T30,P46,P28,Drive,T30,N,N/A,11.0,Y,N,Y,N,Unforced Error,P28,1,1,2022-09-23 03:04:32.288995+00:00,postgres,2022-09-23 03:04:32.288995+00:00,postgres
R1560,M20,G33,15,T30,P46,T31,P28,P47,Drop,T30,N,N/A,27.0,N,Y,N,Y,Winner,P46,2,0,2022-09-23 03:04:32.310948+00:00,postgres,2022-09-23 03:04:32.310948+00:00,postgres
R1561,M20,G33,16,T30,P46,T31,P48,P46,Drive,T31,N,N/A,9.0,Y,Y,Y,Y,Other,N/A,0,0,2022-09-23 03:04:32.366135+00:00,postgres,2022-09-23 03:04:32.366135+00:00,postgres
R1562,M20,G33,17,T30,P47,T31,P28,P46,Drop,T31,N,N/A,8.0,Y,Y,Y,Y,Winner,P48,0,4,2022-09-23 03:04:32.383846+00:00,postgres,2022-09-23 03:04:32.383846+00:00,postgres
R2429,M29,G52,30,T5,P8,T13,P24,P9,Drive,T5,N,N/A,24.0,N,Y,N,Y,Error,P23,0,19,2022-11-07 04:13:03.280050+00:00,aspancake,2022-11-07 04:13:03.280050+00:00,aspancake
R1564,M20,G33,19,T31,P48,T30,P46,P48,Drive,T31,N,N/A,16.0,Y,N,Y,Y,Other,N/A,0,7,2022-09-23 03:04:32.404101+00:00,postgres,2022-09-23 03:04:32.404101+00:00,postgres
R1565,M20,G33,20,T31,P48,T30,P47,P28,Drive,T30,N,N/A,4.0,N,Y,N,Y,Winner,P46,0,0,2022-09-23 03:04:32.436276+00:00,postgres,2022-09-23 03:04:32.436276+00:00,postgres
R1566,M20,G33,21,T30,P47,T31,P48,P46,Drop,T31,N,N/A,5.0,Y,N,Y,N,Other,N/A,0,0,2022-09-23 03:04:32.444061+00:00,postgres,2022-09-23 03:04:32.444061+00:00,postgres
R1567,M20,G33,22,T30,P46,T31,P28,P47,Drop,T31,N,N/A,13.0,Y,N,Y,N,Other,N/A,0,4,2022-09-23 03:04:32.454800+00:00,postgres,2022-09-23 03:04:32.454800+00:00,postgres
R1568,M20,G33,23,T31,P48,T30,P47,P28,Drive,T31,N,N/A,12.0,N,Y,N,Y,Other,N/A,0,5,2022-09-23 03:04:32.480857+00:00,postgres,2022-09-23 03:04:32.480857+00:00,postgres
R1569,M20,G33,24,T31,P48,T30,P46,P28,Drop,T30,N,N/A,5.0,Y,N,Y,Y,Unforced Error,P28,0,0,2022-09-23 03:04:32.505385+00:00,postgres,2022-09-23 03:04:32.505385+00:00,postgres
R1570,M20,G33,25,T31,P28,T30,P47,P28,Drive,T30,N,N/A,8.0,Y,N,Y,Y,Other,N/A,0,0,2022-09-23 03:04:32.515912+00:00,postgres,2022-09-23 03:04:32.515912+00:00,postgres
R1571,M20,G33,26,T30,P47,T31,P28,P46,Drop,T31,N,N/A,9.0,N,Y,Y,Y,Other,N/A,0,2,2022-09-23 03:04:32.532991+00:00,postgres,2022-09-23 03:04:32.532991+00:00,postgres
R1572,M20,G33,27,T30,P46,T31,P48,P47,Drop,T31,N,N/A,5.0,N,Y,Y,Y,Other,N/A,0,1,2022-09-23 03:04:32.552549+00:00,postgres,2022-09-23 03:04:32.552549+00:00,postgres
R1573,M20,G33,28,T31,P28,T30,P47,P28,Drive,T30,N,N/A,9.0,Y,Y,Y,Y,Other,N/A,0,0,2022-09-23 03:04:32.562763+00:00,postgres,2022-09-23 03:04:32.562763+00:00,postgres
R1574,M20,G33,29,T31,P48,T30,P46,P28,Drive,T30,N,N/A,14.0,N,Y,Y,Y,Winner,P46,0,2,2022-09-23 03:04:32.582321+00:00,postgres,2022-09-23 03:04:32.582321+00:00,postgres
R1575,M20,G33,30,T30,P47,T31,P28,P46,Drop,T31,N,N/A,19.0,Y,Y,Y,Y,Other,N/A,1,3,2022-09-23 03:04:32.611101+00:00,postgres,2022-09-23 03:04:32.611101+00:00,postgres
R1576,M20,G33,31,T30,P46,T31,P48,P46,Drop,T30,N,N/A,23.0,Y,Y,Y,Y,Winner,P47,1,6,2022-09-23 03:04:32.648781+00:00,postgres,2022-09-23 03:04:32.648781+00:00,postgres
R1577,M20,G33,32,T30,P46,T31,P28,P47,Drop,T31,N,N/A,7.0,N,Y,N,Y,Other,N/A,0,0,2022-09-23 03:04:32.697530+00:00,postgres,2022-09-23 03:04:32.697530+00:00,postgres
R1578,M20,G33,33,T31,P28,T30,P46,P48,Drive,T31,N,N/A,10.0,Y,N,Y,N,Other,N/A,0,1,2022-09-23 03:04:32.712215+00:00,postgres,2022-09-23 03:04:32.712215+00:00,postgres
R1579,M20,G33,34,T31,P28,T30,P47,P28,Drive,T30,N,N/A,7.0,N,N,N,N,Other,N/A,1,0,2022-09-23 03:04:32.734186+00:00,postgres,2022-09-23 03:04:32.734186+00:00,postgres
R1580,M20,G33,35,T31,P48,T30,P46,P28,Drive,T30,N,N/A,6.0,N,N,N,N,Winner,P46,0,0,2022-09-23 03:04:32.747958+00:00,postgres,2022-09-23 03:04:32.747958+00:00,postgres
R1581,M20,G33,36,T30,P46,T31,P48,P47,Drive,T31,N,N/A,5.0,N,N,N,N,Other,N/A,0,0,2022-09-23 03:04:32.760221+00:00,postgres,2022-09-23 03:04:32.760221+00:00,postgres
R1582,M20,G33,37,T30,P47,T31,P28,P47,Drop,T31,N,N/A,20.0,N,N,N,N,Other,N/A,0,3,2022-09-23 03:04:32.771282+00:00,postgres,2022-09-23 03:04:32.771282+00:00,postgres
R1583,M20,G33,38,T31,P48,T30,P46,P28,Drop,T31,N,N/A,12.0,N,N,N,N,Other,N/A,0,3,2022-09-23 03:04:32.809609+00:00,postgres,2022-09-23 03:04:32.809609+00:00,postgres
R1584,M20,G33,39,T31,P48,T30,P47,P48,Drop,T31,N,N/A,6.0,Y,N,Y,N,Other,N/A,0,1,2022-09-23 03:04:32.835160+00:00,postgres,2022-09-23 03:04:32.835160+00:00,postgres
R1585,M20,G33,40,T31,P48,T30,P46,P48,Drive,T30,N,N/A,9.0,N,N,N,N,Other,N/A,0,2,2022-09-23 03:04:32.846647+00:00,postgres,2022-09-23 03:04:32.846647+00:00,postgres
R1586,M20,G33,41,T31,P28,T30,P47,P28,Drop,T30,N,N/A,4.0,N,N,N,N,Winner,P47,0,0,2022-09-23 03:04:32.865339+00:00,postgres,2022-09-23 03:04:32.865339+00:00,postgres
R1587,M20,G33,42,T30,P46,T31,P48,P47,Drop,T31,N,N/A,8.0,N,N,N,N,Winner,P28,0,0,2022-09-23 03:04:32.874592+00:00,postgres,2022-09-23 03:04:32.874592+00:00,postgres
R1588,M20,G33,43,T30,P47,T31,P28,P47,Drive,T31,N,N/A,7.0,N,N,N,N,Other,N/A,0,0,2022-09-23 03:04:32.890445+00:00,postgres,2022-09-23 03:04:32.890445+00:00,postgres
R1589,M20,G33,44,T31,P48,T30,P46,P48,Drive,T30,N,N/A,11.0,N,N,N,N,Unforced Error,P48,2,3,2022-09-23 03:04:32.906017+00:00,postgres,2022-09-23 03:04:32.906017+00:00,postgres
R1590,M20,G33,45,T31,P28,T30,P47,P28,Drop,T31,N,N/A,10.0,N,N,N,N,Other,N/A,0,0,2022-09-23 03:04:32.928076+00:00,postgres,2022-09-23 03:04:32.928076+00:00,postgres
R1551,M20,G33,6,T30,P47,T31,P48,P46,Drop,T31,N,N/A,7.0,N,Y,N,Y,Unforced Error,P47,0,2,2022-09-23 03:04:32.173815+00:00,postgres,2022-09-23 03:04:32.173815+00:00,postgres
R1903,M24,G40,9,T32,P49,T38,P60,P50,Drop,T38,N,N/A,5.0,N,N,N,Y,Error,P50,0,0,2022-10-16 19:23:54.518495+00:00,postgres,2022-10-16 19:23:54.518495+00:00,postgres
R1904,M24,G40,10,T32,P50,T38,P59,P50,Drive,T32,N,N/A,4.0,N,N,N,Y,Error,P59,0,0,2022-10-16 19:23:54.527551+00:00,postgres,2022-10-16 19:23:54.527551+00:00,postgres
R1906,M24,G40,12,T32,P50,T38,P59,P50,Drive,T38,N,N/A,5.0,N,N,N,Y,Error,P50,0,0,2022-10-16 19:23:54.550159+00:00,postgres,2022-10-16 19:23:54.550159+00:00,postgres
R1908,M24,G40,14,T38,P59,T32,P50,P59,Drive,T38,N,N/A,8.0,N,N,Y,N,Error,P50,0,4,2022-10-16 19:23:54.568637+00:00,postgres,2022-10-16 19:23:54.568637+00:00,postgres
R2430,M29,G52,31,T5,P8,T13,P23,P9,Drop,T13,N,N/A,7.0,Y,Y,Y,Y,Error,P9,0,0,2022-11-07 04:13:04.221760+00:00,aspancake,2022-11-07 04:13:04.221760+00:00,aspancake
R1910,M24,G40,16,T38,P59,T32,P50,P59,Drop,T32,N,N/A,10.0,N,N,Y,N,Winner,P49,2,0,2022-10-16 19:23:54.588935+00:00,postgres,2022-10-16 19:23:54.588935+00:00,postgres
R1912,M24,G40,18,T32,P49,T38,P59,P50,Drop,T32,N,N/A,4.0,Y,N,Y,Y,Error,P60,0,1,2022-10-16 19:23:54.612601+00:00,postgres,2022-10-16 19:23:54.612601+00:00,postgres
R1914,M24,G40,20,T32,P49,T38,P59,P49,Drop,T38,N,N/A,3.0,Y,N,Y,Y,Error,P49,0,0,2022-10-16 19:23:54.641857+00:00,postgres,2022-10-16 19:23:54.641857+00:00,postgres
R1917,M24,G40,23,T38,P60,T32,P49,P59,Drop,T38,N,N/A,7.0,Y,N,N,Y,Winner,P60,0,2,2022-10-16 19:23:54.678130+00:00,postgres,2022-10-16 19:23:54.678130+00:00,postgres
R1918,M24,G40,24,T38,P60,T32,P50,P59,Drop,T38,N,N/A,6.0,N,N,Y,Y,Unforced Error,P49,0,3,2022-10-16 19:23:54.691297+00:00,postgres,2022-10-16 19:23:54.691297+00:00,postgres
R1921,M24,G40,27,T38,P60,T32,P50,P60,Drop,T38,N,N/A,12.0,N,N,Y,Y,Error,P49,0,7,2022-10-16 19:23:54.723354+00:00,postgres,2022-10-16 19:23:54.723354+00:00,postgres
R1922,M24,G40,28,T38,P60,T32,P49,P60,Drop,T38,N,N/A,7.0,Y,N,N,Y,Winner,P59,0,3,2022-10-16 19:23:54.747651+00:00,postgres,2022-10-16 19:23:54.747651+00:00,postgres
R1924,M24,G40,30,T38,P59,T32,P49,P59,Drop,T38,N,N/A,6.0,N,N,Y,Y,Error,P49,0,4,2022-10-16 19:23:54.788620+00:00,postgres,2022-10-16 19:23:54.788620+00:00,postgres
R1926,M24,G40,32,T32,P50,T38,P59,P50,Drop,T38,N,N/A,3.0,Y,N,Y,N,Error,P50,0,1,2022-10-16 19:23:54.808523+00:00,postgres,2022-10-16 19:23:54.808523+00:00,postgres
R2431,M29,G52,32,T5,P9,T13,P24,P9,Drop,T5,N,N/A,25.0,Y,Y,Y,Y,Winner,P9,0,19,2022-11-07 04:13:04.560381+00:00,aspancake,2022-11-07 04:13:04.560381+00:00,aspancake
R1929,M24,G40,35,T32,P49,T38,P60,P50,Drive,T38,N,N/A,3.0,Y,N,Y,N,Unforced Error,P50,0,0,2022-10-16 19:23:54.830733+00:00,postgres,2022-10-16 19:23:54.830733+00:00,postgres
R1933,M25,G41,1,T39,P61,T40,P62,P33,Drop,T40,N,N/A,7.0,N,N,N,N,Other,N/A,0,0,2022-10-20 22:42:52.093162+00:00,postgres,2022-10-20 22:42:52.093162+00:00,postgres
R1937,M25,G41,5,T39,P61,T40,P63,P61,Drive,T39,N,N/A,4.0,N,N,Y,N,Error,P62,0,0,2022-10-20 22:42:52.143879+00:00,postgres,2022-10-20 22:42:52.143879+00:00,postgres
R1940,M25,G41,8,T39,P33,T40,P62,P61,Drop,T39,N,N/A,11.0,N,N,Y,N,Other,N/A,0,5,2022-10-20 22:42:52.170604+00:00,postgres,2022-10-20 22:42:52.170604+00:00,postgres
R1941,M25,G41,9,T39,P33,T40,P63,P33,Drop,T40,N,N/A,5.0,N,N,N,N,Other,N/A,0,0,2022-10-20 22:42:52.182618+00:00,postgres,2022-10-20 22:42:52.182618+00:00,postgres
R1942,M25,G41,10,T40,P62,T39,P61,P63,Drive,T40,N,N/A,8.0,N,N,N,N,Other,N/A,0,1,2022-10-20 22:42:52.189000+00:00,postgres,2022-10-20 22:42:52.189000+00:00,postgres
R1943,M25,G41,11,T40,P62,T39,P33,P62,Drive,T39,N,N/A,7.0,N,N,Y,N,Other,N/A,0,0,2022-10-20 22:42:52.197695+00:00,postgres,2022-10-20 22:42:52.197695+00:00,postgres
R1949,M25,G41,17,T39,P61,T40,P63,P33,Drop,T39,N,N/A,8.0,N,N,Y,N,Other,N/A,0,0,2022-10-20 22:42:52.244392+00:00,postgres,2022-10-20 22:42:52.244392+00:00,postgres
R1934,M25,G41,2,T40,P62,T39,P61,P62,Drive,T39,N,N/A,3.0,N,N,N,N,Error,P62,0,0,2022-10-20 22:42:52.122689+00:00,postgres,2022-10-20 22:42:52.122689+00:00,postgres
R1935,M25,G41,3,T40,P63,T39,P33,P62,Drop,T39,N,N/A,10.0,N,N,N,N,Winner,P61,0,3,2022-10-20 22:42:52.127432+00:00,postgres,2022-10-20 22:42:52.127432+00:00,postgres
R2432,M29,G52,33,T5,P9,T13,P23,P9,Drive,T5,N,N/A,5.0,Y,Y,N,Y,Winner,P9,0,0,2022-11-07 04:13:05.583985+00:00,aspancake,2022-11-07 04:13:05.583985+00:00,aspancake
R1938,M25,G41,6,T39,P61,T40,P62,P33,Drive,T40,N,N/A,13.0,N,N,N,N,Error,P61,0,6,2022-10-20 22:42:52.149230+00:00,postgres,2022-10-20 22:42:52.149230+00:00,postgres
R1939,M25,G41,7,T39,P33,T40,P63,P61,Drive,T39,N,N/A,4.0,N,N,N,N,Error,P62,0,0,2022-10-20 22:42:52.164138+00:00,postgres,2022-10-20 22:42:52.164138+00:00,postgres
R1944,M25,G41,12,T40,P63,T39,P61,P62,Drive,T40,N,N/A,3.0,N,N,Y,N,Winner,P62,0,0,2022-10-20 22:42:52.206287+00:00,postgres,2022-10-20 22:42:52.206287+00:00,postgres
R1945,M25,G41,13,T40,P63,T39,P33,P63,Drop,T39,N,N/A,3.0,N,N,N,N,Unforced Error,P63,0,0,2022-10-20 22:42:52.211405+00:00,postgres,2022-10-20 22:42:52.211405+00:00,postgres
R1946,M25,G41,14,T39,P61,T40,P62,P33,Drive,T39,N,N/A,11.0,N,N,N,N,Winner,P33,0,2,2022-10-20 22:42:52.216351+00:00,postgres,2022-10-20 22:42:52.216351+00:00,postgres
R1947,M25,G41,15,T39,P61,T40,P63,P61,Drop,T39,N,N/A,6.0,N,N,Y,N,Unforced Error,P63,0,0,2022-10-20 22:42:52.230381+00:00,postgres,2022-10-20 22:42:52.230381+00:00,postgres
R1948,M25,G41,16,T39,P61,T40,P62,P61,Drive,T39,N,N/A,4.0,N,N,N,N,Error,P63,0,0,2022-10-20 22:42:52.238860+00:00,postgres,2022-10-20 22:42:52.238860+00:00,postgres
R2433,M29,G52,34,T5,P9,T13,P24,N/A,Drive,T5,N,N/A,2.0,Y,N,Y,Y,Unforced Error,P23,0,0,2022-11-07 04:13:05.821756+00:00,aspancake,2022-11-07 04:13:05.821756+00:00,aspancake
R2435,M29,G52,36,T5,P9,T13,P23,P9,Drive,T5,N,N/A,13.0,N,Y,N,Y,Winner,P9,0,6,2022-11-07 04:13:05.990418+00:00,aspancake,2022-11-07 04:13:05.990418+00:00,aspancake
R2437,M29,G52,38,T5,P9,T13,P23,P8,Drop,T13,N,N/A,10.0,Y,Y,N,Y,Winner,P24,0,2,2022-11-07 04:13:07.357780+00:00,aspancake,2022-11-07 04:13:07.357780+00:00,aspancake
R1957,M25,G42,5,T40,P63,T39,P33,P63,Drop,T39,N,N/A,11.0,N,N,Y,Y,Other,N/A,0,5,2022-10-20 22:51:38.571475+00:00,postgres,2022-10-20 22:51:38.571475+00:00,postgres
R1958,M25,G42,6,T39,P33,T40,P63,P61,Drive,T39,N,N/A,9.0,N,N,Y,Y,Other,N/A,0,0,2022-10-20 22:51:38.584954+00:00,postgres,2022-10-20 22:51:38.584954+00:00,postgres
R1959,M25,G42,7,T39,P33,T40,P62,P61,Drop,T40,N,N/A,5.0,N,N,N,Y,Other,N/A,1,0,2022-10-20 22:51:38.595325+00:00,postgres,2022-10-20 22:51:38.595325+00:00,postgres
R1960,M25,G42,8,T39,P61,T40,P63,P33,Drive,T40,N,N/A,5.0,N,N,N,Y,Other,N/A,0,0,2022-10-20 22:51:38.601489+00:00,postgres,2022-10-20 22:51:38.601489+00:00,postgres
R1961,M25,G42,9,T40,P63,T39,P61,P62,Drive,T39,N,N/A,5.0,N,N,Y,N,Other,N/A,0,0,2022-10-20 22:51:38.607232+00:00,postgres,2022-10-20 22:51:38.607232+00:00,postgres
R1962,M25,G42,10,T40,P62,T39,P33,P63,Drop,T39,N,N/A,17.0,N,N,Y,N,Other,N/A,0,10,2022-10-20 22:51:38.612834+00:00,postgres,2022-10-20 22:51:38.612834+00:00,postgres
R1963,M25,G42,11,T39,P61,T40,P63,P33,Drive,T40,N,N/A,5.0,N,N,N,Y,Other,N/A,0,0,2022-10-20 22:51:38.632692+00:00,postgres,2022-10-20 22:51:38.632692+00:00,postgres
R1970,M25,G42,18,T40,P63,T39,P33,P63,Drop,T39,N,N/A,5.0,N,N,Y,Y,Other,N/A,0,0,2022-10-20 22:51:38.682365+00:00,postgres,2022-10-20 22:51:38.682365+00:00,postgres
R1977,M25,G42,25,T39,P61,T40,P62,P61,Drive,T39,N,N/A,11.0,N,N,Y,Y,Other,N/A,0,2,2022-10-20 22:51:38.759490+00:00,postgres,2022-10-20 22:51:38.759490+00:00,postgres
R1981,M25,G42,29,T40,P62,T39,P61,P63,Drop,T39,N,N/A,10.0,N,N,N,N,Other,N/A,0,0,2022-10-20 22:51:38.794263+00:00,postgres,2022-10-20 22:51:38.794263+00:00,postgres
